image_name,mask_id,title,author,tag,isbn,not_book,not_in_db,segmentation_merged_books,series,section,ocr
20221128_112435_0.jpg,18,Estimat Evan Hansen : la novel·la ,"Emmich, Val",JN Emm,9788417515362,False,False,False,,JN Novel·la Juvenil,100% JN Emm IMAT EVAN HANSEN
20221128_112435_0.jpg,13,La Sorra del rellotge  ,"Enrich, Maria",JN Enr,9788416844401,False,False,False,L'Isard (Animallibres)   12,JN Novel·la Juvenil,I I I JN Enr
20221128_112448_0.jpg,11,A Glass house of stars ,"Marr, Shirley",JNE Mar,,False,False,False,,JN Novel·la Juvenil,Glasshouse of Stars JNE Mar
20221128_112448_0.jpg,10,A Court of frost and starlight ,"Maas, Sarah J.",JNE Maa,,False,False,False,New York Times bestselling author,JN Novel·la Juvenil,URT FROST AND STARLIGHT JNE Maa
20221128_112448_0.jpg,1,A Court of wings and ruin ,"Maas, Sarah J.",JNE Maa,,False,False,False,New York Times bestselling author,JN Novel·la Juvenil,OURT OF WINGS N/W YORK TIMES BESTSELLING AUTHOR SARAH J. MA JNE Maa
20221128_112448_0.jpg,7,A Court of mist and fury ,"Maas, Sarah J.",JNE Maa,,False,False,False,New York Times bestselling author,JN Novel·la Juvenil,DURT OF MIST DV AND SELLING FW YORK AUTHOR TIMES SARAH J. MA JNE Maa
20221128_112448_0.jpg,9,A Court of thorns and roses ,"Maas, Sarah J.",JNE Maa,,False,False,False,New York Times bestselling author,JN Novel·la Juvenil,DURT OF THORNS AND NEW SELLING YORK AUTHOR TIMES SARAH J.MAA JNE Maa
20221128_112448_0.jpg,15,The Original Ginny Moon ,"Ludwig, Benjamin",JNE Lud,,False,False,False,,JN Novel·la Juvenil,The Original GINNY MOON JNE Lud
20221128_112448_0.jpg,30,The Jungle book ,"Kipling, Rudyard, 1865-1936",JNE Kip,,False,False,False,Puffin classics,JN Novel·la Juvenil,The Book JNE Kip Jungle Riplin Rudyard
20221128_112448_0.jpg,12,Tarnished city ,"James, Vic",JNE Jam,,False,False,False,Dark gifts trilogy   2,JN Novel·la Juvenil,RNISHED CITY 2 JNE Jam PAN
20221128_112448_0.jpg,13,Gilded cage ,"James, Vic",JNE Jam,,False,False,False,Dark gifts trilogy   1,JN Novel·la Juvenil,&DED CAGE VIO JNE Jam I
20221128_112448_0.jpg,20,Bright ruin ,"James, Vic",JNE Jam,,False,False,False,The Dark Gifts Trilogy   3,JN Novel·la Juvenil,BRIGHT RUIN VI JNE Jam
20221128_112448_0.jpg,25,The Lie tree ,"Hardinge, Frances",JNE Har,,False,False,False,,JN Novel·la Juvenil,FRANCES HARDINGE SKINFUL JNE Har
20221128_112448_0.jpg,24,The Lie tree ,"Hardinge, Frances",JNE Har,9781447264101,False,False,False,,JN Novel·la Juvenil,LIETREE FR НА IE Har
20221128_112448_0.jpg,29,The Best medicine ,"Hamill, Christine",JNE Ham,,False,False,False,,JN Novel·la Juvenil,The Best Medicine Chris JNE Ham
20221128_112448_0.jpg,27,To the edge of the world ,"Green, Julia",JNE Gre,,False,False,False,,JN Novel·la Juvenil,To the Edge of the World GREEN E Gre
20221128_112448_0.jpg,23,,,,,False,True,False,,JN Novel·la Juvenil,part EGre
20221128_112448_0.jpg,17,Looking for Alaska ,"Green, John",JNE Gre,,False,False,False,,JN Novel·la Juvenil,Looking for Alaska JOH Gre
20221128_112448_0.jpg,6,Nest ,"Ehrlich, Esther",JNE Ehr,,False,False,False,,JN Novel·la Juvenil,NEST ESTHER EHRLICH NE Ehr
20221128_112448_0.jpg,21,Catching fire ,"Collins, Suzanne",JNE Col,,False,False,False,The Hunger games   2,JN Novel·la Juvenil,HUNGER E COLLINS GAMES STE CATCHING FIRE Col
20221128_112448_0.jpg,28,The Hunger games ,"Collins, Suzanne",JNE Col,,False,False,False,The Hunger Games   1,JN Novel·la Juvenil,THE E COLLINS HUNGER GAMES STEP TOD ٦-٢
20221128_112448_0.jpg,18,The Twisted tree ,"Burge, Rachel",JNE Bur,,False,False,False,,JN Novel·la Juvenil,TWISTED TREE RAC JNE Bur
20221128_112448_0.jpg,31,Mockingjay ,"Collins, Suzanne",JNE Col,,False,False,False,The Hunger Games   3,JN Novel·la Juvenil,THE HUNGER GAMES MOCKINGJAY NE Col
20221128_112448_0.jpg,4,,,,,True,False,False,,JN Novel·la Juvenil,NOVEL-LA JUVENIL EN ALTRES LLENGÜES
20221128_112448_0.jpg,5,The House that wasn't there ,"Arnold, Elana K.",JNE Arn,,False,False,False,,JN Novel·la Juvenil,KNOLD The House That Wasn't The JNE Arn
20221128_112448_0.jpg,3,,,,,True,False,False,,JN Novel·la Juvenil,PA - INOLITA
20221128_112435_1.jpg,35,,,,,True,False,False,,JN Novel·la Juvenil,Загат de Mie the A MEDIDA CLASICOS
20221128_112435_1.jpg,49,,,,,False,False,True,,JN Novel·la Juvenil,El cofre Nadis too IN 1 IN
20221128_112435_1.jpg,40,A la caza del fuego ,"Faizal, Hafsah",JN Fai,,False,False,False,Arenas de Arawiya   1,JN Novel·la Juvenil,A la caza del Fueg JN Fai
20221128_112435_1.jpg,38,La Nova vida de Bluebell Gadsby ,"Farrant, Natasha",JN Far,,False,False,False,,JN Novel·la Juvenil,NATASHA FARRANT A VIDA DE BLUEBELL GADSBY JN Far
20221128_112435_1.jpg,43,La Tierra de hielo ,"Flanagan, John",JN Fla,,False,False,False,"Flanagan, John. Aprendiz de guardián   3",JN Novel·la Juvenil,DI HIELO A TIERRA JOHN FEA UN Fla
20221128_112435_1.jpg,48,Som uns pringats ,"Fernández, Empar",JN Fer,9788412439212,False,False,False,Col·lecció Delictes juvenils   5,JN Novel·la Juvenil,дел NC
20221128_112435_1.jpg,46,Las Ruinas de Gorlan ,"Flanagan, John",JN Fla,,False,False,False,"Flanagan, John. Aprendiz de guardián   1",JN Novel·la Juvenil,DE GORLAN LAS RUINAS JOHN FLA JN Fla
20221128_112435_1.jpg,22,El Puente en llamas ,"Flanagan, John",JN Fla,,False,False,False,"Flanagan, John. Aprendiz de guardián   2",JN Novel·la Juvenil,EN LLAMAS EL PUENTE JOHN FLA JN Fla
20221128_112435_1.jpg,14,Un Mil·límetre i mig d'heroisme ,"Fombelle, Timothée de",JN Fom,,False,False,False,Tobi Lolness,JN Novel·la Juvenil,Timothée de Fombelle Tobi l JN Fom
20221128_112435_1.jpg,17,Entre cel i terra ,"Fombelle, Timothée de",JN Fom,,False,False,False,La Via Làctia (Estrella Polar),JN Novel·la Juvenil,TIMOTHÉE DE FC VANGO JN Fom
20221128_112435_1.jpg,42,Jo us salvaré a tots ,"Frèche, Émilie",JN Fre,,False,False,False,Trànsit (Bromera)   13,JN Novel·la Juvenil,ÉMILIE FRÈCHE JO US SALVARÉ A TOTS JN Fre
20221128_112435_1.jpg,21,Liberinto ,"Frabetti, Carlo",JN Fra,8434842165,False,False,False,Laberinto (SM)   3,JN Novel·la Juvenil,Proberty JN Fra
20221128_112435_1.jpg,19,Corazón de tinta ,"Funke, Cornelia",JN Fun,,False,False,False,Las Tres edades (Siruela)   115,JN Novel·la Juvenil,CORNELIA FUNKE CORAZÓN DE TINTA JN Fun
20221128_112435_1.jpg,27,,,,,True,False,False,,JN Novel·la Juvenil,NO! PTEP imatto
20221128_112435_1.jpg,20,El Senyor dels lladres ,"Funke, Cornelia",JN Fun,,False,False,False,,JN Novel·la Juvenil,Cornelia Funke envor del Lludres JN Fun
20221128_112435_1.jpg,45,Los Ladrones buenos ,"Rundell, Katherine",JN Run,,False,False,False,,JN Novel·la Juvenil,KATHERINE RUNDELL LOS LADRONES BUENOS JN Run
20221128_112435_1.jpg,13,Carn de pedra ,"Funke, Cornelia",JN Fun,9788499322322,False,False,False,L'Illa del temps (Estrella Polar)   37,JN Novel·la Juvenil,JN Fun ECKI ESS CORNEL FUNKE
20221128_112435_1.jpg,9,Ombres vivents ,"Funke, Cornelia",JN Fun,9788415697343,False,False,False,L'Illa del temps (Estrella Polar)   92,JN Novel·la Juvenil,CORNEU ECKLESS II JN Fun FUNK MBRES VIVENTS
20221128_112435_1.jpg,44,La Joven de las naranjas ,"Gaarder, Jostein",JN Gaa,,False,False,False,Las Tres edades (Siruela)   105,JN Novel·la Juvenil,Jostein Gaarder sufunsen su ap вало I JN Gaa
20221128_112435_1.jpg,36,L'Agulla i la noia adormida ,"Gaiman, Neil",JN Gai,9788497879927,False,False,False,Narrativa (Empúries),JN Novel·la Juvenil,JN Gai AIMAN
20221128_112435_1.jpg,4,El Llibre del cementiri ,"Gaiman, Neil",JN Gai,,False,False,False,L'Illa del temps (Estrella Polar)   19,JN Novel·la Juvenil,JN Gai NEIL GAIMAN El llibre del cementiri
20221128_112435_1.jpg,8,Coraline ,"Gaiman, Neil",JN Gai,,False,False,False,L'Odissea (Estrella Polar)   10,JN Novel·la Juvenil,1 1: JN Gai
20221128_112435_1.jpg,12,La Filla de la nit ,"Gallego García, Laura",JN Gal,,False,False,False,Periscopi (Edebé)   50,JN Novel·la Juvenil,edebé 8: LA FILLA DE LA NIT JN Gal LEGO
20221128_112435_1.jpg,3,,,,,False,False,True,,JN Novel·la Juvenil,JN Gal EL CICLO DEL ETERNO EMPE La Vall dels Llops JN Gal
20221128_112435_1.jpg,37,,,,,False,True,False,,JN Novel·la Juvenil,sm RA GALLEGO GARCÍA JN Gal р
20221128_112435_1.jpg,11,Todas las hadas del reino ,"Gallego García, Laura",JN Gal,,False,False,False,,JN Novel·la Juvenil,TODAS LAS HADAS DEL R LAURA GALLEGO JN Gal
20221128_112435_1.jpg,41,La Emperatriz de los Etéreos ,"Gallego García, Laura",JN Gal,9788420472706,False,False,False,,JN Novel·la Juvenil,THE I JN Gal
20221128_112435_1.jpg,1,El Bestiari de l'Axlin ,"Gallego García, Laura",JN Gal,,False,False,False,Guardians de la ciutadella    1,JN Novel·la Juvenil,BESTIARI Ciutadella Guardians LAXLIN dela DE EL JN Gal
20221128_112435_1.jpg,10,El Secret del Xein ,"Gallego García, Laura",JN Gal,,False,False,False,Guardians de la ciutadella    2,JN Novel·la Juvenil,Councilium DEL Ciencialla SECRET dela EL - JN Gal GR
20221128_112435_1.jpg,39,,,,,False,False,True,,JN Novel·la Juvenil,JN Gal OMNIA A GALLEGO JN Gal RÁGORA LAURA GALLEGO
20221128_112420_0.jpg,8,El Rey Matías I ,"Korczak, Janusz, 1878-1942",JN Kor,,False,False,False,,JN Novel·la Juvenil,IN Km ELREY MA
20221128_112420_0.jpg,12,,,,,True,False,False,,JN Novel·la Juvenil,E
20221128_112420_0.jpg,15,A la velocidad de la luz : el joven Einstein ,"Muñoz Puelles, Vicente",JN Mun,,False,False,False,,JN Novel·la Juvenil,A JN Mun cente Mufles Pham2 Ala velocidad de la luz издос THE
20221128_112420_0.jpg,0,,,,,True,False,False,,JN Novel·la Juvenil,JN Mun rocaeditorial
20221128_112420_0.jpg,28,Quina passada! ,"Murail, Marie-Aude",JN Mur,9788499325842,False,False,False,L'Odissea (Estrella Polar)   34,JN Novel·la Juvenil,JN Mur ION Auto frund -
20221128_112420_0.jpg,29,L'Assassí de la corbata ,"Murail, Marie-Aude",JN Mur,,False,False,False,Vostok,JN Novel·la Juvenil,JN Mur RIE AUDE MURAIL L'ASSASSI DE LA CORBATA YOU
20221128_112420_0.jpg,34,La Mentida dels tres herois ,"Neff, Henry H.",JN Nef,9788424661403,False,False,False,Impyrium   1,JN Novel·la Juvenil,K JN Nef PYRIUM 4 I COM
20221128_112420_0.jpg,33,Camí a Anantapur ,"Nel·lo, David",JN Nel,,False,False,False,La Llum del far   88,JN Novel·la Juvenil,JN Nel David Nel-lo Cami a Anantapur
20221128_112420_0.jpg,37,La Segona vida del Marc ,"Nel·lo, David",JN Nel,,False,False,False,Gran angular (Cruïlla)   191,JN Novel·la Juvenil,JN Nel La segona vida del Marc David Nel-lo
20221128_112420_0.jpg,9,El Castillo encantado ,"Nesbit, E., 1858-1924",JN Nes,,False,False,False,Clásicos modernos (Anaya),JN Novel·la Juvenil,JN Nes E Nesbit El castillo encantado
20221128_112420_0.jpg,35,Un Monstre em ve a veure ,"Ness, Patrick",JN Nes,,False,False,False,,JN Novel·la Juvenil,JN Nes UN MONSTRE EM VEA V SLLTS PATRICK NESS
20221128_112420_0.jpg,31,Maneres de viure per sempre ,"Nicholls, Sally",JN Nic,,False,False,False,,JN Novel·la Juvenil,JN Nic ALLY NICHOLLS Maneres de mure per sempre
20221128_112420_0.jpg,13,Violet y Finch ,"Niven, Jennifer",JN Niv,,False,False,False,,JN Novel·la Juvenil,JN Niv jennifer niven violet y finch
20221128_112420_0.jpg,20,Aquí és on tot comença = Holding up the universe ,"Niven, Jennifer",JN Niv,,False,False,False,,JN Novel·la Juvenil,JN Niv uí ÉS ON TOT COMENÇA JENNIFER NEVEN
20221128_112420_0.jpg,14,Sexy ,"Oates, Joyce Carol",JN Oat,,False,False,False,Gran angular. Alerta roja (SM)   74,JN Novel·la Juvenil,sm JN Oat Sexy Joyce Carel Oates 74
20221128_112420_0.jpg,38,Xerres massa ,"Oates, Joyce Carol",JN Oat,,False,False,False,Gran angular (Cruïlla)   131,JN Novel·la Juvenil,cruill JN Oat Xerres massa Joyce Carol Oates 131
20221128_112420_0.jpg,10,Tina Frankens ,"Olid, Bel",JN Oli,,False,False,False,,JN Novel·la Juvenil,JN Oli Bel Olid Tina Frankens
20221128_112420_0.jpg,26,Imperi de llops ,"Olson, Kayla",JN Ols,,False,False,False,RBA Molino,JN Novel·la Juvenil,JN Ols PERI DE LLOPS KAYLA OLSON
20221128_112420_0.jpg,32,La Rebel·lió dels animals ,"Orwell, George, 1903-1950",JN Orw,9788415954385,False,False,False,Educació 62   94,JN Novel·la Juvenil,94 JN Orw George Orwell the del FOR
20221128_112420_0.jpg,19,Tierra de dragones ,"Owen, James A.",JN Owe,9788408070504,False,False,False,La Isla del tiempo,JN Novel·la Juvenil,JN Owe CiERRA de DRASONES
20221128_112420_0.jpg,25,,,,,False,True,False,,JN Novel·la Juvenil,LA TEMPESTA ARTURO PADILLA JN Pad
20221128_112420_0.jpg,36,Fora de guió ,"Padilla de Juan, Arturo",JN Pad,,False,False,False,,JN Novel·la Juvenil,JN Pad ARTURO PADILLA Fora de guió
20221128_112420_0.jpg,5,Poni ,"Palacio, R. J.",JN Pal,,False,False,False,,JN Novel·la Juvenil,JN Pal PONI PALACIO
20221128_112420_0.jpg,27,La Historia de Julian ,"Palacio, R. J.",JN Pal,,False,False,False,Wonder,JN Novel·la Juvenil,m JN Pal RJ Palacio La historia de J
20221128_112420_0.jpg,18,Charlotte tiene la palabra ,"Palacio, R. J.",JN Pal,,False,False,False,Wonder,JN Novel·la Juvenil,m JN Pal Charlotte tiene la palal RJ PAlACiO
20221128_112420_0.jpg,30,Plutó : una història Wonder ,"Palacio, R. J.",JN Pal,9788416457090,False,False,False,La Campana (La Campana)   372,JN Novel·la Juvenil,JN Pal Pluto
20221128_112420_0.jpg,17,La Lección de August ,"Palacio, R. J.",JN Pal,,False,False,False,Wonder,JN Novel·la Juvenil,PJ JN Pal La lección de to
20221128_112420_0.jpg,22,Un Secret ,"Palomas, Alejandro",JN Pal,,False,False,False,,JN Novel·la Juvenil,an ALEJA NDRO PALOMAS UN SECRET JN Pal
20221128_112420_0.jpg,7,Un Fill ,"Palomas, Alejandro",JN Pal,,False,False,False,,JN Novel·la Juvenil,JN Pal ALEJANDRO PALOMAS UN FILL
20221128_112420_0.jpg,21,Pedres al camí ,"Panicello, Víctor",JN Pan,,False,False,False,,JN Novel·la Juvenil,JN Pan PEDRES AL CAMI
20221128_112420_0.jpg,3,Legado o La cripta de las almas ,"Paolini, Christopher",JN Pao,9788499183398,False,False,False,El Legado (Roca)   4,JN Novel·la Juvenil,JN Pao opher Paolini LEGADO roo
20221128_112420_0.jpg,23,Brisingr ,"Paolini, Christopher",JN Pao,,False,False,False,El Legado (Roca)   3,JN Novel·la Juvenil,BRISI rocaborsilo JN Pao
20221128_112420_0.jpg,16,Tania Val de Lumbre ,"Parr, Maria",JN Par,9788416440269,False,False,False,,JN Novel·la Juvenil,III VII DE LUMBRE JN Par TDJ NC
20221128_112412_0.jpg,12,,,,,False,False,True,,JN Novel·la Juvenil,JN Row SIMON NBOW ROWELL MORIRÉ BE JN Row eanor & park rainbow row
20221128_112412_0.jpg,3,Fangirl ,"Rowell, Rainbow",JN Row,,False,False,False,,JN Novel·la Juvenil,JN Row RAINBOW ROW FaNGIRL
20221128_112412_0.jpg,29,Les Rondalles del bard Gallard ,"Rowling, J. K.",JN Row,,False,False,False,,JN Novel·la Juvenil,JN ROW NDALLES DEL BARD GALLARD JK ROWLING
20221128_112412_0.jpg,18,Harry Potter i el llegat maleït : part u i dos ,"Thorne, Jack",T 841 Tho,9788416367757,False,False,False,,JN Novel·la Juvenil,UiDOS PARTS JN Row HARRY POTTER I EL LLEGAT MALEIT
20221128_112412_0.jpg,15,Harry Potter i el misteri del Príncep ,"Rowling, J. K.",JN Row,,False,False,False,Harry Potter (Empúries)   6,JN Novel·la Juvenil,HARRY POTTER i el misteri del Princep JN Row
20221128_112412_0.jpg,22,Harry Potter i el pres d'Azkaban ,"Rowling, J. K.",JN Row,,False,False,False,,JN Novel·la Juvenil,HARRY POTTER el pres d'Azkaban JN Row
20221128_112412_0.jpg,21,Harry Potter i la cambra secreta ,"Rowling, J. K.",JN Row,,False,False,False,,JN Novel·la Juvenil,JN Row 2 HARRY POTTER На cambra secreta
20221128_112412_0.jpg,5,Play ,"Ruescas, Javier",JN Rue,9788490260500,False,False,False,Esfera (Bromera)   36,JN Novel·la Juvenil,JN Rue PLDY
20221128_112412_0.jpg,14,Show ,"Ruescas, Javier",JN Rue,9788415580560,False,False,False,,JN Novel·la Juvenil,AVIER RUESCAS JN Rue MOHS
20221128_112412_0.jpg,28,Batecs ,"Ruescas, Javier",JN Rue,9788466141178,False,False,False,,JN Novel·la Juvenil,JAVIER FRANCESC MIRALLES JN Rue BATECS RUNCAST
20221128_112412_0.jpg,6,Pulsacions ,"Ruescas, Javier",JN Rue,9788466133753,False,False,False,,JN Novel·la Juvenil,JAVIER RUESCA FRANCESC MIRALLES JN Rue POLISACIÓNS
20221128_112412_0.jpg,16,La Banda dels terrats ,"Rundell, Katherine",JN Run,,False,False,False,,JN Novel·la Juvenil,La banda dels terrats Katherine Rundell JN Run
20221128_112412_0.jpg,27,Haroun i el mar de les històries ,"Rushdie, Salman",JN Rus,9788498245882,False,False,False,Esfera (Bromera)   22,JN Novel·la Juvenil,JN Rus SALMAN R LA a
20221128_112412_0.jpg,7,Nerve : un juego sin reglas ,"Ryan, Jeanne",JN Rya,,False,False,False,,JN Novel·la Juvenil,JEANNE NERVE RYAN JN Rya
20221128_112412_0.jpg,17,,,,,False,False,True,,JN Novel·la Juvenil,BENJAMIN JN Sae ALIRE SAENZ CALBUSSEN A LES AIGÜES DEL MON JN Sag Lea! 127 EL MISTERI DE LA CASA FOLCH
20221128_112412_0.jpg,13,El Corsario Negro ,"Salgari, Emilio, 1862-1911",JN Sal,,False,False,False,Akal literaturas   21,JN Novel·la Juvenil,JN Sal EL CORSARIO NIGRO Emílio Salgar
20221128_112412_0.jpg,19,Silence ,"Salvador, Flor M.",JN Sal,,False,False,False,,JN Novel·la Juvenil,JN Sal Silence FLOR M. SALVADOR
20221128_112412_0.jpg,8,Septimus ,"Sage, Angie",JN Sag,,False,False,False,Septimus   1,JN Novel·la Juvenil,ANGIE SAGE JN Sag SEPTIMUS
20221128_112412_0.jpg,26,Pell de seda ,"Sanhermelando, Vicent",JN San,,False,False,False,Esplai (Edicions del Bullent)   62,JN Novel·la Juvenil,JN San de seda
20221128_112412_0.jpg,24,,,,,False,True,False,,JN Novel·la Juvenil,SANTAMARIA JN San El llinarge perdut DE DEUS SaNORD
20221128_112412_0.jpg,1,Bel : amor més enllà de la mort ,"Santos, Care",JN San,9788466122719,False,False,False,,JN Novel·la Juvenil,MES JN San CARE
20221128_112412_0.jpg,25,Amaranta ,"Santos, Care",JN San,,False,False,False,,JN Novel·la Juvenil,AMARANIA JN San
20221128_112412_0.jpg,9,El Ball dels morts ,"Santos, Care",JN San,,False,False,False,,JN Novel·la Juvenil,EL BALL are SANTOS JN San DELS MORTS
20221128_112426_0.jpg,19,El Asunto Galindo ,"Lalana, Fernando",JN Lal,,False,False,False,Exit (Bambú). Castellà,JN Novel·la Juvenil,LALANA EL ASUNTO GALI JN Lal RNANDO
20221128_112426_0.jpg,62,Tornaran a buscar-me ,"Hatero, Josan",JN Hat,,False,False,False,Lluna roja   22,JN Novel·la Juvenil,JN Hat TORNARAN A BUSCAR ME
20221128_112426_0.jpg,27,Morirás en Chafarinas ,"Lalana, Fernando",JN Lal,,False,False,False,Gran angular (SM)   102,JN Novel·la Juvenil,Fernando Lalana IN Lal priras en Chafarinas
20221128_112426_0.jpg,65,Goodbye Berlín ,"Herrndorf, Wolfgang",JN Her,9788416208043,False,False,False,Colección escolar de filosofía   36,JN Novel·la Juvenil,JN Her Dippoog SINGDOM Berlin BOONBAR
20221128_112426_0.jpg,24,"Les Aventures d'Arsène Lupin, lladre i cavaller ","Pujadó, Miquel",JN Leb,,False,False,False,Clàssics a mida,JN Novel·la Juvenil,"Lupin, lladre cavaller Maurice Leblanc JN Leb Les aventures d'Arsene"
20221128_112426_0.jpg,72,L'Ombra del Stuka ,"Hernàndez, Pau Joan",JN Her,9788492671625,False,False,False,Columna jove   242,JN Novel·la Juvenil,JN Her the
20221128_112426_0.jpg,18,Negorith ,"Ledesma, Iván",JN Led,,False,False,False,Bridge (La Galera),JN Novel·la Juvenil,IVÁN LEDESMA JN Led EGORITH
20221128_112426_0.jpg,67,Quan no te'n vas ,"Hernàndez, Pau Joan",JN Her,,False,False,False,Periscopi (Edebé)   18,JN Novel·la Juvenil,IN Her HERNANDEZ QUAN NO TENVAS 17
20221128_112426_0.jpg,71,Tot et serà pres ,"Hernàndez, Pau Joan",JN Her,,False,False,False,Columna jove   244,JN Novel·la Juvenil,JN Her Pau joan Hernandez
20221128_112426_0.jpg,28,El Misterio del cuarto amarillo ,"Leroux, Gaston, 1868-1927",JN Ler,9788420712642,False,False,False,Tus libros. Selección   10,JN Novel·la Juvenil,Gaston Leroux JN Ler dato dcLeward amarille
20221128_112426_0.jpg,70,Sweet sixteen ,"Heurtier, Annelise",JN Heu,,False,False,False,Nandibú horitzons   2,JN Novel·la Juvenil,JN Heu Sweet Sixteen
20221128_112426_0.jpg,20,La Travesía del viajero del alba ,"Lewis, C. S., 1898-1963",JN Lew,,False,False,False,Las Crónicas de Narnia   5,JN Novel·la Juvenil,NARNIA C.S. Lewi Lew fa del Viajero del Alba
20221128_112426_0.jpg,73,El Noi de la moto ,"Hinton, S. E.",JN Hin,9788499320267,False,False,False,L'Odissea (Estrella Polar)   20,JN Novel·la Juvenil,JN Hin
20221128_112426_0.jpg,8,La Silla de plata ,"Lewis, C. S., 1898-1963",JN Lew,,False,False,False,Las Crónicas de Narnia   6,JN Novel·la Juvenil,NARNIA C.S. Lew Lew La silla de plata JN
20221128_112426_0.jpg,0,,,,,True,False,False,,JN Novel·la Juvenil,CLASSICS JN Lar
20221128_112426_0.jpg,68,Rebeldes ,"Hinton, S. E.",JN Hin,,False,False,False,,JN Novel·la Juvenil,JN Hin REBELDES
20221128_112426_0.jpg,63,El Olor de las casas de los demás ,"Hitchcock, Bonnie-Sue",JN Hit,,False,False,False,Maeva young. Castellà,JN Novel·la Juvenil,JN Hit le las casas de los demas BONNIE -SUP нисисос
20221128_112426_0.jpg,14,La Última batalla ,"Lewis, C. S., 1898-1963",JN Lew,,False,False,False,Las Crónicas de Narnia   7,JN Novel·la Juvenil,NARNDA C.S. Lewi Lew La última batalla JN
20221128_112426_0.jpg,57,El Peix número 14 ,"Holm, Jennifer L.",JN Hol,9788417998080,False,False,False,El jardí secret de Viena   25,JN Novel·la Juvenil,JN Hol JENNIFER E
20221128_112426_0.jpg,12,El Príncipe Caspian ,"Lewis, C. S., 1898-1963",JN Lew,,False,False,False,Las Crónicas de Narnia   4,JN Novel·la Juvenil,NARNDA C.S. Lew Lew El principe Caspian JN
20221128_112426_0.jpg,61,L'Odissea ,Homer,JN Hom,,False,False,False,Clàssics universals (Bambú)   11,JN Novel·la Juvenil,HOMER JN Hom
20221128_112426_0.jpg,15,"El León, la bruja y el armario ","Lewis, C. S., 1898-1963",JN Lew,,False,False,False,Cometa (Planeta),JN Novel·la Juvenil,"Y EL ARMARIO C S LEWS Lew NARNIDA 2 EL LEON,LA BRUJA JN"
20221128_112426_0.jpg,59,Point blanc ,"Horowitz, Anthony",JN Hor,,False,False,False,Alex Rider   2,JN Novel·la Juvenil,POINT BLANC JN Hor HOROWITZ
20221128_112426_0.jpg,69,Operación Stormbreaker ,"Horowitz, Anthony",JN Hor,,False,False,False,Alex Rider   1,JN Novel·la Juvenil,JN Hor HOROWITZ OPERACIÓN STORMBREAKER
20221128_112426_0.jpg,5,El Gran llibre de la Carlota ,"Lienas, Gemma",JN Lie,,False,False,False,Narrativa (Empúries)   372,JN Novel·la Juvenil,372 EL GEMMA GRAN LLIBRE DE LA C LIENAS JN Lie
20221128_112426_0.jpg,66,Només vull ser jo mateix ,"Hoyo, Rodolfo del",JN Hoy,,False,False,False,L'Isard   25,JN Novel·la Juvenil,RODOLTO DE NOVO HOMES VULL SEE 18 MATEIX JN Hoy
20221128_112426_0.jpg,17,La Venjança dels Panteres Negres ,"Lienas, Gemma",JN Lie,9788490265956,False,False,False,Espurna (Bromera)   118,JN Novel·la Juvenil,Lie JN
20221128_112426_0.jpg,55,El Cuarto aprendiz ,"Hunter, Erin",JN Hun,,False,False,False,"Los gatos guerreros, el augurio de las estrellas   1",JN Novel·la Juvenil,JN Hun EL CUARTO APRENI
20221128_112426_0.jpg,13,,,,,False,False,True,,JN Novel·la Juvenil,233 Gemma Lienas El diari vermell de la Carlota ¡Eres galáctica Carlota JN Lie JN Lie have
20221128_112426_0.jpg,64,Amanecer ,"Hunter, Erin",JN Hun,,False,False,False,"Los Gatos guerreros, el poder de los tres   6",JN Novel·la Juvenil,JN Hun AMANECER
20221128_112426_0.jpg,11,El Diari blau de la Carlota ,"Lienas, Gemma",JN Lie,,False,False,False,Narrativa (Empúries)   272,JN Novel·la Juvenil,272 Gemma Lienas El diari blau de la Carlota JN Lie
20221128_112426_0.jpg,56,Sombras alargadas ,"Hunter, Erin",JN Hun,,False,False,False,"Los Gatos guerreros, el poder de los tres   5",JN Novel·la Juvenil,DELOS TRES JN Hun SOMBRAS ALARGADA PODER a
20221128_112426_0.jpg,21,2CV ,"Lienas, Gemma",JN Lie,,False,False,False,L'Odissea (Estrella Polar)   25,JN Novel·la Juvenil,| KEY JN Lie
20221128_112426_0.jpg,10,El Diari groc de la Carlota ,"Lienas, Gemma",JN Lie,,False,False,False,Narrativa (Empúries)   369,JN Novel·la Juvenil,Gemma Lienas E diari groc de la JN Lie Carlota
20221128_112426_0.jpg,52,13 días a medianoche ,"Hunt, Leo",JN Hun,,False,False,False,,JN Novel·la Juvenil,13 JN Hun DIAS A MEDIANOC
20221128_112426_0.jpg,25,La Venjança dels Panteres Negres ,"Lienas, Gemma",JN Lie,,False,False,False,Espurna (Bromera)   118,JN Novel·la Juvenil,LA VENJANÇA DELS PANTERES NEGRES JN Lie a 118
20221128_112426_0.jpg,3,Cul de sac ,"Lienas, Gemma",JN Lie,,False,False,False,L'Odissea (Estrella Polar)   27,JN Novel·la Juvenil,JN Lie Gemma Lienas Cul de eac
20221128_112426_0.jpg,53,Feather girl ,"Hurley, Tonya",JN Hur,,False,False,False,,JN Novel·la Juvenil,FEATHERGIRL NYA HURLEY JN Hur
